worker_id,month,total_days_worked,total_hours_worked
368,Mar,24,144
368,Apr,22,198
368,May,25,150
369,Feb,23,161
369,Mar,22,132
369,Apr,22,154
369,May,23,138
370,Feb,20,140
370,Mar,25,225
370,Apr,20,120
370,May,23,184
371,Feb,25,175
371,Mar,22,198
371,Apr,24,144
371,May,26,156
372,Feb,20,160
372,Mar,23,184
372,Apr,22,154
372,May,20,140
373,Feb,20,180
373,Mar,25,150
373,Apr,21,126
373,May,25,150
374,Feb,20,180
374,Mar,21,147
374,Apr,20,180
374,May,22,176
375,Feb,23,207
375,Mar,21,168
375,Apr,20,140
375,May,25,225
376,Feb,24,216
376,Mar,23,138
376,Apr,26,208
376,May,24,168
377,Feb,24,168
377,Mar,24,192
377,Apr,25,150
377,May,22,132
378,Feb,20,120
378,Mar,25,175
378,Apr,26,208
378,May,25,175
379,Feb,22,154
379,Mar,22,132
379,Apr,20,120
379,May,21,147
380,Feb,25,175
380,Mar,22,132
380,Apr,22,154
380,May,25,175
381,Feb,25,175
381,Mar,21,147
381,Apr,23,138
381,May,25,175
382,Feb,24,216
382,Mar,26,182
382,Apr,23,161
382,May,23,207
383,Feb,23,161
383,Mar,26,182
383,Apr,22,176
383,May,21,189
384,Feb,20,160
384,Mar,25,175
384,Apr,21,147
384,May,22,176
385,Feb,26,182
385,Mar,25,150
385,Apr,20,140
385,May,24,192
386,Feb,25,175
386,Mar,23,207
386,Apr,26,156
386,May,22,154
387,Feb,24,216
387,Mar,26,234
387,Apr,25,150
387,May,24,216
388,Feb,25,175
388,Mar,21,147
388,Apr,25,200
388,May,24,192
389,Feb,24,168
389,Mar,21,189
389,Apr,24,192
389,May,24,168
390,Feb,26,156
390,Mar,24,168
390,Apr,24,144
390,May,24,144
391,Feb,22,176
391,Mar,22,176
391,Apr,23,161
391,May,20,180
392,Feb,24,144
392,Mar,23,207
392,Apr,25,225
392,May,22,154
393,Feb,23,161
393,Mar,21,189
393,Apr,24,216
393,May,24,144
394,Feb,20,160
394,Mar,25,150
394,Apr,25,225
394,May,20,160
395,Feb,21,147
395,Mar,24,168
395,Apr,23,138
395,May,25,225
396,Feb,20,160
396,Mar,24,216
396,Apr,22,132
396,May,26,208
397,Feb,24,192
397,Mar,20,160
397,Apr,22,198
397,May,23,138
398,Feb,22,176
398,Mar,26,234
398,Apr,24,216
398,May,26,156
399,Feb,22,154
399,Mar,25,200
399,Apr,23,138
399,May,24,216
400,Feb,26,208
400,Mar,26,208
400,Apr,23,138
400,May,25,200
401,Feb,21,189
401,Mar,21,189
401,Apr,22,132
401,May,24,144
402,Feb,25,200
402,Mar,26,182
402,Apr,21,147
402,May,21,168
403,Feb,23,207
403,Mar,20,160
403,Apr,25,200
403,May,23,207
404,Feb,22,132
404,Mar,25,225
404,Apr,25,225
404,May,26,156
405,Feb,22,176
405,Mar,20,160
405,Apr,25,175
405,May,26,234
406,Feb,25,150
406,Mar,24,216
406,Apr,25,225
406,May,23,184
407,Feb,25,175
407,Mar,21,126
407,Apr,25,225
407,May,24,192
408,Feb,23,138
408,Mar,21,168
408,Apr,20,120
408,May,26,234
409,Feb,25,175
409,Mar,22,176
409,Apr,21,189
409,May,23,161
410,Feb,25,175
410,Mar,26,208
410,Apr,23,138
410,May,24,192
411,Feb,23,161
411,Mar,24,192
411,Apr,23,161
411,May,24,168
412,Feb,21,147
412,Mar,23,207
412,Apr,20,120
412,May,26,182
413,Feb,26,208
413,Mar,22,176
413,Apr,24,168
413,May,26,182
414,Feb,22,154
414,Mar,23,161
414,Apr,20,120
414,May,26,156
415,Feb,24,216
415,Mar,25,175
415,Apr,21,126
415,May,22,154
416,Feb,25,225
416,Mar,22,176
416,Apr,26,234
416,May,25,200
417,Feb,25,175
417,Mar,23,161
417,Apr,21,189
417,May,26,182
418,Feb,24,168
418,Mar,22,154
418,Apr,21,168
418,May,24,216
419,Feb,20,180
419,Mar,22,132
419,Apr,25,225
419,May,26,234
420,Feb,21,189
420,Mar,23,207
420,Apr,22,176
420,May,23,184
421,Feb,22,176
421,Mar,25,225
421,Apr,24,216
421,May,22,154
422,Feb,26,208
422,Mar,24,192
422,Apr,23,138
422,May,26,182
423,Feb,20,140
423,Mar,22,198
423,Apr,25,200
423,May,20,180
424,Feb,21,126
424,Mar,22,176
424,Apr,26,234
424,May,23,161
425,Feb,24,168
425,Mar,25,175
425,Apr,23,161
425,May,21,126
426,Feb,22,198
426,Mar,21,189
426,Apr,20,140
426,May,20,140
427,Feb,24,216
427,Mar,25,175
427,Apr,21,168
427,May,26,156
428,Feb,25,175
428,Mar,22,154
428,Apr,23,207
428,May,21,189
429,Feb,25,150
429,Mar,24,216
429,Apr,25,150
429,May,22,176
430,Feb,25,175
430,Mar,23,161
430,Apr,24,144
430,May,22,154
431,Feb,24,168
431,Mar,22,154
431,Apr,24,192
431,May,25,150
432,Feb,21,147
432,Mar,24,192
432,Apr,21,189
432,May,25,150
433,Feb,24,192
433,Mar,23,161
433,Apr,25,175
433,May,20,180
434,Feb,26,208
434,Mar,23,161
434,Apr,25,200
434,May,20,180
435,Feb,24,168
435,Mar,25,225
435,Apr,20,140
435,May,25,200
436,Feb,26,156
436,Mar,22,176
436,Apr,21,189
436,May,23,161
437,Feb,21,168
437,Mar,21,147
437,Apr,24,216
437,May,20,120
438,Feb,20,180
438,Mar,20,180
438,Apr,21,168
438,May,24,144
439,Feb,24,168
439,Mar,23,184
439,Apr,26,156
439,May,22,132
440,Feb,25,200
440,Mar,24,192
440,Apr,24,192
440,May,26,234
441,Feb,25,225
441,Mar,26,234
441,Apr,24,216
441,May,22,176
442,Feb,22,176
442,Mar,24,144
442,Apr,24,144
442,May,22,154
443,Feb,24,144
443,Mar,26,208
443,Apr,20,180
443,May,21,189
444,Feb,22,176
444,Mar,22,176
444,Apr,21,168
444,May,26,156
445,Feb,25,150
445,Mar,25,150
445,Apr,21,168
445,May,20,140
446,Feb,25,225
446,Mar,23,138
446,Apr,25,150
446,May,26,156
447,Feb,26,208
447,Mar,23,207
447,Apr,26,208
447,May,26,234
448,Feb,21,168
448,Mar,23,184
448,Apr,20,180
448,May,23,138
449,Feb,26,208
449,Mar,23,138
449,Apr,24,144
449,May,20,140
450,Feb,24,192
450,Mar,23,138
450,Apr,24,168
450,May,23,138
451,Feb,23,161
451,Mar,20,180
451,Apr,24,144
451,May,24,192
452,Feb,22,176
452,Mar,23,184
452,Apr,22,198
452,May,20,140
453,Feb,21,147
453,Mar,22,154
453,Apr,24,144
453,May,25,225
454,Feb,25,175
454,Mar,23,207
454,Apr,23,207
454,May,24,144
455,Feb,22,132
455,Mar,25,150
455,Apr,20,120
455,May,20,180
456,Feb,24,168
456,Mar,24,216
456,Apr,24,216
456,May,22,154
457,Feb,25,225
457,Mar,26,234
457,Apr,25,150
457,May,20,140
458,Feb,26,208
458,Mar,24,192
458,Apr,25,225
458,May,20,120
459,Feb,21,147
459,Mar,23,184
459,Apr,23,207
459,May,20,180
460,Feb,26,182
460,Mar,22,198
460,Apr,22,176
460,May,23,138
461,Feb,24,144
461,Mar,22,176
461,Apr,22,176
461,May,24,144
462,Feb,21,189
462,Mar,24,216
462,Apr,26,234
462,May,21,189
463,Feb,24,216
463,Mar,25,175
463,Apr,21,126
463,May,26,234
464,Feb,22,198
464,Mar,20,140
464,Apr,25,200
464,May,25,200
465,Feb,21,126
465,Mar,24,216
465,Apr,21,189
465,May,25,200
466,Feb,23,161
466,Mar,26,208
466,Apr,26,234
466,May,26,156
467,Feb,22,154
467,Mar,22,198
467,Apr,20,140
467,May,22,154
468,Feb,25,200
468,Mar,21,189
468,Apr,23,161
468,May,25,225
469,Feb,20,140
469,Mar,20,140
469,Apr,22,154
469,May,22,198
470,Feb,26,182
470,Mar,24,144
470,Apr,26,156
470,May,22,132
471,Feb,24,144
471,Mar,26,234
471,Apr,21,189
471,May,26,208
472,Feb,25,150
472,Mar,21,168
472,Apr,21,189
472,May,20,160
473,Feb,24,168
473,Mar,21,168
473,Apr,24,216
473,May,22,154
474,Feb,22,132
474,Mar,26,182
474,Apr,22,132
474,May,22,132
475,Feb,22,176
475,Mar,24,192
475,Apr,22,198
475,May,22,154
476,Feb,23,161
476,Mar,25,200
476,Apr,24,144
476,May,21,189
477,Feb,24,144
477,Mar,20,140
477,Apr,26,234
477,May,24,144
478,Feb,25,200
478,Mar,25,150
478,Apr,21,168
478,May,25,200
479,Feb,23,184
479,Mar,26,234
479,Apr,20,120
479,May,22,176
480,Feb,26,182
480,Mar,20,160
480,Apr,25,150
480,May,23,207
481,Feb,22,176
481,Mar,26,182
481,Apr,26,234
481,May,24,192
482,Feb,21,126
482,Mar,26,208
482,Apr,24,192
482,May,24,192
483,Feb,21,189
483,Mar,23,184
483,Apr,26,182
483,May,23,138
484,Feb,20,180
484,Mar,21,168
484,Apr,22,198
484,May,26,156
485,Feb,24,216
485,Mar,22,198
485,Apr,23,161
485,May,20,140
486,Feb,23,207
486,Mar,26,234
486,Apr,25,200
486,May,23,138
487,Feb,26,234
487,Mar,25,200
487,Apr,22,198
487,May,25,225
488,Feb,21,147
488,Mar,25,225
488,Apr,21,168
488,May,24,144
489,Feb,22,132
489,Mar,26,234
489,Apr,20,180
489,May,22,176
490,Feb,22,132
490,Mar,26,156
490,Apr,24,192
490,May,25,225
491,Feb,26,234
491,Mar,21,189
491,Apr,25,150
491,May,20,180
492,Feb,22,176
492,Mar,21,126
492,Apr,21,147
492,May,23,184
493,Feb,22,198
493,Mar,20,120
493,Apr,26,156
493,May,24,216
494,Feb,21,126
494,Mar,20,180
494,Apr,23,184
494,May,21,147
495,Feb,26,182
495,Mar,24,216
495,Apr,20,140
495,May,24,144
496,Feb,21,126
496,Mar,21,147
496,Apr,23,207
496,May,24,144
497,Feb,26,182
497,Mar,25,150
497,Apr,21,147
497,May,24,168
498,Feb,23,184
498,Mar,22,154
498,Apr,21,147
498,May,20,120
499,Feb,23,207
499,Mar,20,120
499,Apr,26,182
499,May,23,207
500,Feb,26,208
500,Mar,24,144
500,Apr,24,168
500,May,23,207
501,Feb,21,126
501,Mar,22,198
501,Apr,24,192
501,May,25,175
502,Feb,22,176
502,Mar,20,140
502,Apr,21,126
502,May,26,234
503,Feb,26,234
503,Mar,22,176
503,Apr,20,120
503,May,25,175
504,Feb,24,168
504,Mar,23,138
504,Apr,20,180
504,May,26,208
505,Feb,20,180
505,Mar,21,168
505,Apr,22,198
505,May,25,175
506,Feb,21,147
506,Mar,26,208
506,Apr,23,161
506,May,23,138
507,Feb,24,144
507,Mar,22,132
507,Apr,22,198
507,May,21,147
508,Feb,20,120
508,Mar,25,150
508,Apr,25,175
508,May,25,150
509,Feb,24,144
509,Mar,26,234
509,Apr,21,168
509,May,23,207
510,Feb,24,168
510,Mar,21,147
510,Apr,21,147
510,May,24,144
511,Feb,23,161
511,Mar,26,208
511,Apr,25,200
511,May,21,168
512,Feb,24,192
512,Mar,21,189
512,Apr,25,200
512,May,23,207
513,Feb,21,189
513,Mar,24,168
513,Apr,21,147
513,May,26,182
514,Feb,22,198
514,Mar,22,176
514,Apr,22,132
514,May,21,126
515,Feb,24,168
515,Mar,22,198
515,Apr,20,140
515,May,22,198
516,Feb,26,208
516,Mar,21,126
516,Apr,26,182
516,May,26,156
517,Feb,25,175
517,Mar,21,168
517,Apr,24,192
517,May,22,198
518,Feb,20,180
518,Mar,21,147
518,Apr,22,132
518,May,24,192
519,Feb,23,161
519,Mar,23,161
519,Apr,23,207
519,May,21,168
520,Feb,21,126
520,Mar,23,207
520,Apr,22,132
520,May,20,180
521,Feb,20,160
521,Mar,24,168
521,Apr,24,192
521,May,24,216
522,Feb,24,168
522,Mar,25,150
522,Apr,20,180
522,May,22,154
523,Feb,21,126
523,Mar,20,180
523,Apr,25,150
523,May,23,138
524,Feb,20,180
524,Mar,21,168
524,Apr,21,126
524,May,24,216
525,Feb,20,180
525,Mar,21,147
525,Apr,26,234
525,May,21,147
526,Feb,20,120
526,Mar,26,208
526,Apr,20,120
526,May,23,207
527,Feb,21,189
527,Mar,21,126
527,Apr,26,182
527,May,25,175
528,Feb,21,168
528,Mar,20,140
528,Apr,20,180
528,May,22,198
529,Feb,22,154
529,Mar,24,144
529,Apr,21,126
529,May,25,150
530,Feb,24,144
530,Mar,24,168
530,Apr,20,120
530,May,24,192
531,Feb,26,182
531,Mar,24,144
531,Apr,26,182
531,May,26,208
532,Feb,20,140
532,Mar,23,161
532,Apr,26,182
532,May,21,126
533,Feb,22,198
533,Mar,20,180
533,Apr,22,154
533,May,25,150
534,Feb,20,120
534,Mar,20,120
534,Apr,23,184
534,May,21,168
535,Feb,25,150
535,Mar,26,234
535,Apr,21,147
535,May,25,150
536,Feb,23,138
536,Mar,24,192
536,Apr,25,150
536,May,24,192
537,Feb,25,225
537,Mar,23,161
537,Apr,23,184
537,May,21,126
538,Feb,22,198
538,Mar,22,176
538,Apr,22,132
538,May,21,126
539,Feb,22,198
539,Mar,20,120
539,Apr,21,168
539,May,26,182
540,Feb,24,144
540,Mar,22,198
540,Apr,22,198
540,May,23,207
541,Feb,22,154
541,Mar,24,216
541,Apr,21,147
541,May,20,140
542,Feb,22,176
542,Mar,25,200
542,Apr,21,189
542,May,25,175
543,Feb,26,182
543,Mar,22,198
543,Apr,25,150
543,May,25,175
544,Feb,22,176
544,Mar,23,207
544,Apr,25,175
544,May,25,175
545,Feb,26,234
545,Mar,20,120
545,Apr,24,192
545,May,21,126
546,Feb,24,192
546,Mar,21,189
546,Apr,22,198
546,May,20,160
547,Feb,25,150
547,Mar,21,147
547,Apr,20,160
547,May,23,207
548,Feb,22,132
548,Mar,25,200
548,Apr,25,175
548,May,23,161
549,Feb,26,234
549,Mar,20,140
549,Apr,23,161
549,May,21,168
550,Feb,20,140
550,Mar,25,175
550,Apr,25,175
550,May,21,126
551,Feb,20,140
551,Mar,21,189
551,Apr,20,180
551,May,25,200
552,Feb,25,200
552,Mar,20,160
552,Apr,24,144
552,May,22,132
553,Feb,26,208
553,Mar,25,200
553,Apr,25,150
553,May,20,160
554,Feb,25,225
554,Mar,25,150
554,Apr,20,180
554,May,22,132
555,Feb,22,132
555,Mar,21,189
555,Apr,23,184
555,May,20,180
556,Feb,24,168
556,Mar,21,147
556,Apr,23,184
556,May,20,120
557,Feb,22,198
557,Mar,20,140
557,Apr,25,200
557,May,21,126
558,Feb,26,156
558,Mar,23,161
558,Apr,26,208
558,May,20,140
559,Feb,25,225
559,Mar,26,182
559,Apr,21,168
559,May,21,168
560,Feb,23,207
560,Mar,26,156
560,Apr,21,147
560,May,25,175
561,Feb,22,132
561,Mar,21,189
561,Apr,25,200
561,May,20,160
562,Feb,23,161
562,Mar,25,150
562,Apr,26,208
562,May,22,154
563,Feb,21,147
563,Mar,23,138
563,Apr,23,207
563,May,24,216
564,Feb,20,160
564,Mar,21,168
564,Apr,25,225
564,May,22,132
565,Feb,20,140
565,Mar,26,208
565,Apr,25,150
565,May,23,184
566,Feb,23,184
566,Mar,23,207
566,Apr,20,180
566,May,25,175
567,Feb,23,138
567,Mar,24,192
567,Apr,24,168
567,May,26,182
568,Feb,21,189
568,Mar,25,175
568,Apr,21,168
568,May,21,168
569,Feb,22,132
569,Mar,26,234
569,Apr,22,154
569,May,25,175
570,Feb,24,144
570,Mar,25,150
570,Apr,26,156
570,May,25,200
571,Feb,25,200
571,Mar,23,184
571,Apr,22,198
571,May,20,160
572,Feb,26,208
572,Mar,20,180
572,Apr,22,198
572,May,23,207
573,Feb,22,132
573,Mar,21,147
573,Apr,26,182
573,May,26,234
574,Feb,24,216
574,Mar,26,208
574,Apr,20,180
574,May,25,175
575,Feb,22,154
575,Mar,22,176
575,Apr,20,120
575,May,23,207
576,Feb,26,182
576,Mar,24,168
576,Apr,23,138
576,May,21,147
577,Feb,25,175
577,Mar,24,192
577,Apr,23,161
577,May,21,126
578,Feb,26,156
578,Mar,24,168
578,Apr,25,200
578,May,21,126
579,Feb,24,144
579,Mar,21,126
579,Apr,26,208
579,May,26,208
580,Feb,25,150
580,Mar,23,207
580,Apr,22,154
580,May,22,154
581,Feb,25,225
581,Mar,21,147
581,Apr,20,120
581,May,22,132
582,Feb,23,138
582,Mar,24,144
582,Apr,24,144
582,May,20,180
583,Feb,24,192
583,Mar,20,160
583,Apr,23,138
583,May,25,200
584,Feb,23,161
584,Mar,24,168
584,Apr,23,184
584,May,23,184
585,Feb,22,154
585,Mar,22,154
585,Apr,26,156
585,May,23,138
586,Feb,21,126
586,Mar,23,138
586,Apr,25,150
586,May,20,120
587,Feb,23,207
587,Mar,22,176
587,Apr,22,176
587,May,26,182
588,Feb,24,144
588,Mar,21,189
588,Apr,24,168
588,May,26,156
589,Feb,20,140
589,Mar,26,182
589,Apr,23,161
589,May,20,140
590,Feb,23,207
590,Mar,22,154
590,Apr,23,184
590,May,24,216
591,Feb,25,150
591,Mar,22,132
591,Apr,21,189
591,May,25,225
592,Feb,21,126
592,Mar,25,225
592,Apr,24,144
592,May,23,161
593,Feb,20,120
593,Mar,23,184
593,Apr,20,140
593,May,20,180
594,Feb,21,126
594,Mar,21,126
594,Apr,23,161
594,May,21,189
595,Feb,26,234
595,Mar,25,175
595,Apr,25,225
595,May,26,156
596,Feb,21,168
596,Mar,24,192
596,Apr,20,180
596,May,22,132
597,Feb,21,147
597,Mar,24,168
597,Apr,20,160
597,May,25,200
598,Feb,25,200
598,Mar,22,198
598,Apr,21,189
598,May,23,184
599,Feb,23,184
599,Mar,23,184
599,Apr,20,140
599,May,20,120
600,Feb,25,225
600,Mar,23,184
600,Apr,24,168
600,May,23,207
601,Feb,24,144
601,Mar,24,144
601,Apr,21,189
601,May,21,189
602,Feb,21,147
602,Mar,23,207
602,Apr,20,180
602,May,23,207
603,Feb,22,154
603,Mar,22,176
603,Apr,24,216
603,May,26,156
604,Feb,20,180
604,Mar,22,198
604,Apr,25,175
604,May,22,132
605,Feb,25,200
605,Mar,21,126
605,Apr,24,192
605,May,23,161
606,Feb,25,150
606,Mar,22,198
606,Apr,24,144
606,May,24,144
607,Feb,21,168
607,Mar,26,234
607,Apr,22,132
607,May,22,154
608,Feb,20,120
608,Mar,22,132
608,Apr,23,184
608,May,24,144
609,Feb,24,144
609,Mar,21,168
609,Apr,25,175
609,May,24,144
610,Feb,26,208
610,Mar,24,192
610,Apr,23,161
610,May,26,182
611,Feb,24,168
611,Mar,25,225
611,Apr,22,198
611,May,22,198
612,Feb,26,182
612,Mar,23,138
612,Apr,24,216
612,May,26,234
613,Feb,26,156
613,Mar,22,154
613,Apr,25,175
613,May,21,189
614,Feb,21,147
614,Mar,26,234
614,Apr,23,138
614,May,20,140
615,Feb,24,144
615,Mar,23,161
615,Apr,23,138
615,May,20,160
616,Feb,20,120
616,Mar,25,200
616,Apr,22,176
616,May,22,154
617,Feb,20,180
617,Mar,26,234
617,Apr,25,175
617,May,20,180
618,Feb,23,138
618,Mar,24,216
618,Apr,24,216
618,May,21,147
619,Feb,21,126
619,Mar,26,182
619,Apr,21,168
619,May,24,144
620,Feb,26,156
620,Mar,22,176
620,Apr,26,234
620,May,22,154
621,Feb,20,120
621,Mar,21,168
621,Apr,21,147
621,May,23,207
622,Feb,20,140
622,Mar,21,126
622,Apr,25,175
622,May,26,234
623,Feb,22,198
623,Mar,24,144
623,Apr,21,168
623,May,24,144
624,Feb,25,175
624,Mar,20,140
624,Apr,23,138
624,May,23,207
625,Feb,26,182
625,Mar,21,189
625,Apr,24,144
625,May,26,182
626,Feb,26,234
626,Mar,25,225
626,Apr,24,216
626,May,21,189
627,Feb,25,225
627,Mar,20,160
627,Apr,23,207
627,May,20,180
628,Feb,22,198
628,Mar,22,154
628,Apr,24,216
628,May,24,192
629,Feb,20,140
629,Mar,21,147
629,Apr,20,140
629,May,21,126
630,Feb,25,225
630,Mar,25,150
630,Apr,23,184
630,May,24,192
631,Feb,25,200
631,Mar,22,176
631,Apr,26,156
631,May,22,176
632,Feb,24,192
632,Mar,22,198
632,Apr,20,120
632,May,26,156
633,Feb,22,176
633,Mar,22,198
633,Apr,25,200
633,May,20,160
634,Feb,21,126
634,Mar,21,126
634,Apr,26,208
634,May,21,168
635,Feb,24,144
635,Mar,22,132
635,Apr,23,161
635,May,21,168
636,Feb,26,156
636,Mar,26,208
636,Apr,23,184
636,May,23,138
637,Feb,20,160
637,Mar,22,176
637,Apr,24,192
637,May,25,225
638,Feb,21,126
638,Mar,24,192
638,Apr,26,182
638,May,20,180
639,Feb,23,138
639,Mar,26,234
639,Apr,24,216
639,May,20,160
640,Feb,20,120
640,Mar,25,225
640,Apr,20,160
640,May,25,200
641,Feb,23,184
641,Mar,22,198
641,Apr,21,147
641,May,25,175
642,Feb,25,150
642,Mar,26,156
642,Apr,23,138
642,May,25,175
643,Feb,20,180
643,Mar,23,161
643,Apr,24,192
643,May,22,176
644,Feb,23,138
644,Mar,25,225
644,Apr,25,225
644,May,22,198
645,Feb,22,176
645,Mar,20,180
645,Apr,24,216
645,May,22,132
646,Feb,26,208
646,Mar,24,168
646,Apr,26,234
646,May,21,147
647,Feb,26,156
647,Mar,22,132
647,Apr,26,156
647,May,24,168
648,Feb,26,234
648,Mar,24,168
648,Apr,26,182
648,May,23,138
649,Feb,25,225
649,Mar,20,160
649,Apr,23,184
649,May,25,225
650,Feb,26,182
650,Mar,21,189
650,Apr,23,138
650,May,24,216
651,Feb,26,234
651,Mar,26,234
651,Apr,20,160
651,May,23,184
652,Feb,20,120
652,Mar,25,175
652,Apr,22,154
652,May,21,189
653,Feb,21,168
653,Mar,23,138
653,Apr,23,207
653,May,24,192
654,Feb,20,160
654,Mar,23,184
654,Apr,26,208
654,May,26,234
655,Feb,20,180
655,Mar,23,161
655,Apr,26,208
655,May,26,208
656,Feb,24,168
656,Mar,20,180
656,Apr,21,126
656,May,22,154
657,Feb,26,208
657,Mar,24,192
657,Apr,26,156
657,May,24,216
658,Feb,26,208
658,Mar,22,176
658,Apr,25,225
658,May,26,182
659,Feb,26,182
659,Mar,25,150
659,Apr,21,189
659,May,21,126
660,Feb,25,200
660,Mar,25,225
660,Apr,21,189
660,May,23,138
661,Feb,25,225
661,Mar,24,216
661,Apr,20,120
661,May,20,160
662,Feb,23,184
662,Mar,20,160
662,Apr,24,216
662,May,24,168
663,Feb,20,180
663,Mar,23,138
663,Apr,23,207
663,May,23,161
664,Feb,25,200
664,Mar,22,154
664,Apr,23,207
664,May,26,156
665,Feb,23,161
665,Mar,23,207
665,Apr,26,234
665,May,26,234
666,Feb,26,208
666,Mar,25,150
666,Apr,22,198
666,May,23,161
667,Feb,23,138
667,Mar,26,234
667,Apr,23,161
667,May,23,184
668,Feb,20,140
668,Mar,24,192
668,Apr,25,175
668,May,23,207
669,Feb,23,138
669,Mar,20,180
669,Apr,26,208
669,May,24,216
670,Feb,20,160
670,Mar,21,147
670,Apr,26,234
670,May,24,192
671,Feb,25,200
671,Mar,26,182
671,Apr,22,198
671,May,24,192
672,Feb,26,234
672,Mar,20,140
672,Apr,26,208
672,May,21,168
673,Feb,26,182
673,Mar,24,168
673,Apr,24,192
673,May,20,160
674,Feb,24,144
674,Mar,25,150
674,Apr,23,184
674,May,23,207
675,Feb,25,175
675,Mar,26,182
675,Apr,21,126
675,May,26,234
676,Feb,21,126
676,Mar,21,147
676,Apr,22,154
676,May,20,180
677,Feb,20,180
677,Mar,25,225
677,Apr,26,234
677,May,20,160
678,Feb,20,160
678,Mar,21,147
678,Apr,22,132
678,May,20,140
679,Feb,20,160
679,Mar,22,132
679,Apr,26,156
679,May,26,208
680,Feb,23,161
680,Mar,26,156
680,Apr,20,180
680,May,26,234
681,Feb,20,120
681,Mar,23,184
681,Apr,20,140
681,May,21,126
682,Feb,21,147
682,Mar,22,176
682,Apr,24,168
682,May,20,140
683,Feb,25,225
683,Mar,24,216
683,Apr,24,216
683,May,22,176
684,Feb,21,168
684,Mar,21,189
684,Apr,23,184
684,May,22,154
685,Feb,20,180
685,Mar,23,184
685,Apr,20,160
685,May,22,176
686,Feb,25,225
686,Mar,22,132
686,Apr,21,189
686,May,21,168
687,Feb,24,192
687,Mar,22,154
687,Apr,21,189
687,May,23,161
688,Feb,25,225
688,Mar,23,161
688,Apr,25,225
688,May,24,144
689,Feb,23,184
689,Mar,22,132
689,Apr,25,200
689,May,24,168
690,Feb,24,144
690,Mar,25,175
690,Apr,24,216
690,May,25,200
691,Feb,21,126
691,Mar,25,175
691,Apr,21,168
691,May,26,182
692,Feb,21,189
692,Mar,25,200
692,Apr,25,200
692,May,23,138
693,Feb,26,208
693,Mar,22,176
693,Apr,20,160
693,May,25,150
694,Feb,20,180
694,Mar,22,132
694,Apr,23,161
694,May,21,126
695,Feb,23,207
695,Mar,21,168
695,Apr,25,200
695,May,25,200
696,Feb,26,208
696,Mar,23,161
696,Apr,26,208
696,May,23,184
697,Feb,21,126
697,Mar,25,225
697,Apr,26,208
697,May,22,132
698,Feb,26,182
698,Mar,20,180
698,Apr,20,180
698,May,20,120
699,Feb,25,175
699,Mar,22,176
699,Apr,25,175
699,May,26,156
700,Feb,23,161
700,Mar,20,160
700,Apr,21,189
700,May,23,138
701,Feb,25,200
701,Mar,21,147
701,Apr,20,160
701,May,24,192
702,Feb,24,192
702,Mar,26,182
702,Apr,20,140
702,May,24,168
703,Feb,26,156
703,Mar,23,207
703,Apr,24,216
703,May,25,150
704,Feb,20,140
704,Mar,20,160
704,Apr,24,168
704,May,25,200
705,Feb,26,182
705,Mar,23,161
705,Apr,25,150
705,May,24,216
706,Feb,24,216
706,Mar,26,156
706,Apr,22,132
706,May,22,176
707,Feb,25,175
707,Mar,26,156
707,Apr,24,192
707,May,20,160
708,Feb,26,156
708,Mar,21,126
708,Apr,25,200
708,May,23,161
709,Feb,21,189
709,Mar,25,200
709,Apr,21,147
709,May,24,216
710,Feb,23,184
710,Mar,22,198
710,Apr,26,208
710,May,23,161
711,Feb,26,156
711,Mar,26,156
711,Apr,26,182
711,May,26,234
712,Feb,26,182
712,Mar,25,175
712,Apr,24,144
712,May,21,126
713,Feb,20,160
713,Mar,22,132
713,Apr,20,120
713,May,20,140
714,Feb,22,154
714,Mar,22,154
714,Apr,23,138
714,May,26,156
715,Feb,20,120
715,Mar,25,150
715,Apr,21,189
715,May,26,156
716,Feb,21,147
716,Mar,23,138
716,Apr,26,182
716,May,20,160
717,Feb,21,168
717,Mar,21,189
717,Apr,20,120
717,May,24,216
718,Feb,25,150
718,Mar,21,189
718,Apr,24,144
718,May,22,132
719,Feb,21,168
719,Mar,23,138
719,Apr,26,182
719,May,26,234
720,Feb,22,132
720,Mar,24,216
720,Apr,25,175
720,May,25,175
721,Feb,26,156
721,Mar,23,138
721,Apr,24,168
721,May,20,160
722,Feb,23,184
722,Mar,26,182
722,Apr,21,147
722,May,20,180
723,Feb,22,132
723,Mar,20,180
723,Apr,20,180
723,May,26,156
724,Feb,22,176
724,Mar,21,126
724,Apr,21,126
724,May,23,161
725,Feb,21,126
725,Mar,26,234
725,Apr,25,175
725,May,23,207
726,Feb,26,234
726,Mar,24,144
726,Apr,20,140
726,May,21,168
727,Feb,24,192
727,Mar,24,216
727,Apr,20,180
727,May,23,138
728,Feb,23,207
728,Mar,23,207
728,Apr,25,200
728,May,24,144
729,Feb,26,208
729,Mar,26,234
729,Apr,25,150
729,May,22,154
730,Feb,24,192
730,Mar,23,207
730,Apr,24,192
730,May,23,207
731,Feb,23,161
731,Mar,21,126
731,Apr,26,182
731,May,25,200
732,Feb,21,147
732,Mar,24,216
732,Apr,24,192
732,May,21,189
733,Feb,20,180
733,Mar,21,168
733,Apr,23,207
733,May,25,175
734,Feb,25,175
734,Mar,22,154
734,Apr,23,184
734,May,26,208
735,Feb,26,156
735,Mar,23,138
735,Apr,22,154
735,May,20,140
